ID,district,sector,month,psu,snumber,hhno,nhh,result,person_serial_no,residence,relationship,sex,birth_year,birth_month,age,registration,ethnicity,religion,marital_status,curr_educ,education,main_activity,is_active,main_occupation,industry,employment_status,B_year,NoOf_sickPersons,hhsize,visit_gov_hosp,visit_pvt_hosp,impatient_gov,impatient_pvt,chronic_illness,hhfoodexppm,haif_income,hhexppm,hhincomepm
161063071,61,2,10,161063,7,1,1,1,1,1,1,1,62,7,57,1,4,3,2,9,6,9,2, , ,7,1962,2,2,2,2,2,2,2,32014.287,20500,42190,41000
161063081,61,2,10,161063,8,1,1,1,1,1,1,1,74,2,45,1,2,4,2,9,8,1,1,9112,45101,3,1974,2,2,2,2,2,2,2,28602.857,21550,45968.523,43100
161064031,61,2,10,161064,3,1,1,1,1,1,1,2,52,10,67,1,1,1,4,9,19,9,2, , ,7,1952,1,1,1,2,1,2,2,12261.429,14542.1425,18067.182,29084.285
161064061,61,2,10,161064,6,1,1,1,1,1,1,1,73,7,46,1,1,1,2,9,9,1,1,6113,1120,5,1973,2,2,2,2,2,2,2,22770,18435.832,34141.664,36871.664
161065071,61,2,3,161065,7,1,1,1,1,1,1,1,68,7,50,1,1,1,2,9,7,3,2, , ,7,1968,2,2,2,2,2,2,2,13405.714,12445.714,23557.92,24891.428
161065081,61,2,3,161065,8,1,1,1,1,1,1,2,90,1,29,1,1,1,2,9,10,7,2, , ,7,1990,2,2,1,2,2,2,1,12085.714,19772.619,27705.473,39545.238
161065101,61,2,3,161065,10,1,1,1,1,1,1,2,68,3,51,1,4,3,2,9,4,7,2, , ,7,1968,2,1,1,2,2,2,1,17657.143,21171.4275,28116.527,42342.855
161066011,61,2,10,161066,1,1,1,1,1,1,1,1,64,10,55,1,1,1,2,9,10,1,1,1420,56302,5,1964,1,2,2,1,2,2,2,34302.855,17967.8575,55648.148,35935.715
161066021,61,2,10,161066,2,1,1,1,1,1,1,1,53,3,66,1,1,1,2,9,10,9,2, , ,7,1953,1,1,1,1,2,2,2,10744.286,18692.8575,41485.059,37385.715
161066041,61,2,10,161066,4,1,1,1,1,1,1,2,67,2,52,1,4,3,2,9,8,1,1,5414,80101,3,1967,1,1,2,1,2,2,2,16221.429,16157.1425,27326.096,32314.285
161066051,61,2,10,161066,5,1,1,1,1,1,1,2,76,10,43,1,1,1,4,9,13,1,1,5221,47591,5,1976,1,2,2,1,2,2,2,29010,20707.1425,54675.863,41414.285
161066061,61,2,10,161066,6,1,1,1,1,1,1,1,66,4,53,1,1,1,2,9,19,1,1,9112,47113,3,1966,1,2,1,1,2,2,2,27707.143,19371.4295,40111.215,38742.859
161066081,61,2,10,161066,8,1,1,1,1,1,1,2,61,6,58,1,1,1,4,9,5,9,2, , ,7,1961,1,2,1,2,2,2,2,18180,14342.8575,30606.242,28685.715
161066091,61,2,10,161066,9,1,1,1,1,1,1,1,78,6,41,1,1,1,2,9,10,1,1,8323,49222,5,1978,1,2,2,1,2,2,2,29957.143,16385.715,60877.18,32771.43
161067031,61,2,10,161067,3,1,1,1,1,1,1,1,61,8,58,1,1,1,2,9,7,1,1,6113,1120,5,1961,1,1,2,2,1,2,2,14014.286,13180.714,46026.766,26361.428
161067051,61,2,10,161067,5,1,1,1,1,1,1,1,59,6,60,1,1,1,2,9,3,1,1,9211,1261,5,1959,2,1,2,2,2,2,1,17781.428,12018.334,25913.984,24036.668
161068021,61,2,3,161068,2,1,1,1,1,1,1,1,54,3,65,1,1,1,2,9,5,1,1,9998,99998,3,1954,2,2,2,2,2,2,2,14438.571,18369.285,23606.48,36738.57
161069021,61,2,11,161069,2,1,1,1,1,1,1,1,79,1,40,1,1,1,2,9,10,1,1,1321,23922,5,1979,2,1,2,2,2,2,2,13384.286,21832.1425,21416.957,43664.285
161069041,61,2,11,161069,4,1,1,1,1,1,1,2,49,3,70,1,1,1,4,9,8,6,2, , ,7,1949,2,1,1,1,1,2,1,4500,13021.119,14736.644,26042.238
161069051,61,2,11,161069,5,1,1,1,1,1,1,1,81,4,38,1,1,1,2,9,10,1,1,9998,99998,3,1981,1,2,2,2,2,2,2,19834.285,10117.8575,35382.676,20235.715
161069071,61,2,11,161069,7,1,1,1,1,1,1,1,73,3,46,1,1,1,2,9,8,1,1,7116,41003,3,1973,2,2,2,2,2,2,2,14532.857,14010.715,28880.643,28021.43
161069091,61,2,11,161069,9,1,1,1,1,1,1,1,83,3,36,1,1,1,2,9,10,1,1,5221,47735,5,1983,2,2,2,1,2,2,1,21291.428,17598.8085,46940.059,35197.617
161070021,61,2,10,161070,2,1,1,1,1,1,1,1,66,2,53,1,1,1,2,9,10,1,1,1221,92003,5,1966,1,1,1,1,2,2,2,18814.285,19673.8085,41971.223,39347.617
161070051,61,2,10,161070,5,1,1,1,1,1,1,1,55,6,64,1,1,1,2,9,9,9,2, , ,7,1955,2,1,2,1,2,2,1,13825.714,10004.7615,30344.205,20009.523
161071011,61,2,3,161071,1,1,1,1,1,1,1,1,87,12,31,1,4,3,2,9,10,99,2, , ,7,1987,1,2,2,2,2,2,2,27548.572,17967.0235,45654.051,35934.047
161071031,61,2,3,161071,3,1,1,1,1,1,1,1,53,7,65,1,4,3,2,9,5,1,1,7319,17025,5,1953,1,2,1,2,2,2,2,17901.428,18740.834,28233.621,37481.668
161071061,61,2,3,161071,6,1,1,1,1,1,1,1,69,4,49,1,4,3,2,9,10,1,1,1221,47899,5,1969,1,2,2,2,2,2,2,21192.857,14114.286,31377.383,28228.572
161071071,61,2,3,161071,7,1,1,1,1,1,1,1,49,2,70,1,4,3,2,9,5,9,2, , ,7,1949,1,3,2,2,2,2,2,54128.57,20500,70216.445,41000
161071081,61,2,3,161071,8,1,1,1,1,1,1,1,66,11,52,1,4,3,2,9,8,3,2, , ,7,1966,1,1,2,2,2,2,2,21385.715,9842.8575,29846.523,19685.715
161071101,61,2,3,161071,10,1,1,1,1,1,1,1,70,4,48,1,4,3,2,9,8,1,1,1221,47511,5,1970,1,2,2,2,2,2,2,19842.857,20860.834,31300.875,41721.668
161072021,61,2,11,161072,2,1,1,1,1,1,1,1,70,4,49,1,4,3,2,9,9,1,1,6113,1120,5,1970,2,2,2,1,2,2,1,27578.572,20416.666,50933.941,40833.332
161072061,61,2,11,161072,6,1,1,1,1,1,1,2,71,5,48,1,1,1,2,9,13,7,2, , ,7,1971,1,2,2,2,2,2,2,12192.857,19314.168,28543.1,38628.336
161073021,61,2,4,161073,2,1,1,1,1,1,1,2,78,10,40,1,1,1,4,9,7,1,1,6117,1251,5,1978,2,1,2,2,2,2,2,9137.1426,21639.285,21141.961,43278.57
161073031,61,2,4,161073,3,1,1,1,1,1,1,1,64,12,54,1,1,1,2,9,2,1,1,7313,23922,3,1964,2,1,2,2,2,2,2,25054.285,10234.286,40030.336,20468.572
161073061,61,2,4,161073,6,1,1,1,1,1,1,2,74,12,44,1,1,1,2,9,10,7,2, , ,7,1974,2,1,2,2,2,2,1,22864.285,20057.7385,42388.902,40115.477
161073081,61,2,4,161073,8,1,1,1,1,1,1,1,82,8,36,1,1,1,2,9,10,1,1,7313,23922,3,1982,2,2,2,2,2,2,2,13264.286,11363.5715,19756.533,22727.143
161075081,61,2,9,161075,8,1,1,1,1,1,1,1,89,7,30,1,4,3,2,9,15,1,1,3360,84120,1,1989,1,2,2,2,2,2,2,19341.428,13572,55976.738,27144
161076041,61,2,12,161076,4,1,1,1,1,1,1,2,59,8,60,1,1,1,4,9,2,7,2, , ,7,1959,2,2,2,1,2,2,1,14541.429,20546.4295,33736.93,41092.859
161076051,61,2,12,161076,5,1,1,1,1,1,1,1,75,9,44,1,1,1,2,9,10,1,1,9112,84110,1,1975,1,2,1,2,2,2,2,16932.857,17457.1425,41651.605,34914.285
161076061,61,2,12,161076,6,1,1,1,1,1,1,2,47,10,72,1,1,1,2,9,7,7,2, , ,7,1947,1,2,2,2,2,2,2,8490,18792.8575,22940.383,37585.715
161077051,61,2,11,161077,5,1,1,1,1,1,1,1,62,11,57,1,1,1,4,9,4,1,1,9211,1261,3,1962,1,1,2,2,2,2,2,7161.4287,14440.508,20322.338,28881.016
161077061,61,2,11,161077,6,1,1,1,1,1,1,1,67,5,52,1,1,1,2,9,7,1,1,7316,1639,3,1967,2,1,2,2,2,2,2,18012.857,14964.286,50440.406,29928.572
161077091,61,2,11,161077,9,1,1,1,1,1,1,1,54,9,65,1,1,1,2,9,3,1,1,6113,1120,5,1954,2,1,1,1,2,2,1,16620,11815.4765,29745.563,23630.953
161078021,61,2,4,161078,2,1,1,1,1,1,1,1,74,2,45,1,1,1,2,9,10,1,1,1420,46303,5,1974,1,1,2,2,2,2,2,13388.571,17340.4765,26131.939,34680.953
161078031,61,2,4,161078,3,1,1,1,1,1,1,2,60,10,58,1,1,1,7,9,5,7,2, , ,7,1960,2,2,1,2,2,2,1,21685.715,15889.285,37216.332,31778.57
161078051,61,2,4,161078,5,1,1,1,1,1,1,1,67,4,52,1,1,1,2,9,8,1,1,9313,41003,3,1967,1,1,2,2,2,2,2,14271.429,20392.8575,27591.67,40785.715
161078071,61,2,4,161078,7,1,1,1,1,1,1,1,36,6,82,1,1,4,4,9,3,9,2, , ,7,1936,1,1,2,2,2,2,2,14550,13500,26920,27000
161078081,61,2,4,161078,8,1,1,1,1,1,1,1,56,1,63,1,1,1,2,9,2,9,2, , ,7,1956,1,2,2,2,2,2,2,19735.715,16225.5955,33384.777,32451.191
161078101,61,2,4,161078,10,1,1,1,1,1,1,2,75,5,43,1,1,1,7,9,19,1,1,9111,97006,3,1975,2,1,1,1,2,2,1,13842.857,14366.667,20681.191,28733.334
161079061,61,2,12,161079,6,1,1,1,1,1,1,1,63,7,56,1,1,1,2,9,13,1,1,5221,47511,5,1963,1,2,2,2,2,2,2,16945.715,22000,30295.439,44000
161080081,61,2,12,161080,8,1,1,1,1,1,1,1,36,6,83,1,1,1,2,9,2,9,2, , ,7,1936,2,1,1,2,1,2,1,13864.286,10433.334,18934.285,20866.668
161080101,61,2,12,161080,10,1,1,1,1,1,1,1,80,2,39,1,1,1,6,9,15,1,1,3360,84110,1,1980,1,1,1,1,2,2,2,11451.429,21389.285,18871.045,42778.57
161081011,61,2,5,161081,1,1,1,1,1,1,1,2,52,5,67,1,1,1,4,9,2,9,2, , ,7,1952,1,2,2,2,2,2,2,12942.857,18613.0955,28047.469,37226.191
161081061,61,2,5,161081,6,1,1,1,1,1,1,1,75,7,43,1,1,1,2,9,5,1,1,6113,1120,3,1975,1,2,2,2,2,2,2,16307.143,13754.0715,24529.244,27508.143
161081081,61,2,5,161081,8,1,1,1,1,1,1,2,41,2,78,1,1,1,4,9,3,9,2, , ,7,1941,1,2,1,2,2,2,2,12685.714,16164.285,19157.268,32328.57
161082031,61,2,12,161082,3,1,1,1,1,1,1,2,62,12,57,1,1,1,4,9,8,7,2, , ,7,1962,1,1,2,1,2,2,2,19264.285,22064.881,30603.906,44129.762
161082061,61,2,12,161082,6,1,1,1,1,1,1,1,67,5,52,1,1,1,7,9,10,1,1,6113,1120,5,1967,1,1,2,2,2,2,2,29241.428,19732.1425,43404.066,39464.285
161082071,61,2,12,161082,7,1,1,1,1,1,1,1,60,7,59,1,1,4,4,9,7,9,2, , ,7,1960,1,2,2,2,2,2,2,23224.285,20000,42412.207,40000
161082081,61,2,12,161082,8,1,1,1,1,1,1,2,70,2,49,1,1,4,4,9,8,1,1,7318,1639,3,1970,1,1,1,2,2,2,2,15342.857,9942.8575,28458.035,19885.715
161082091,61,2,12,161082,9,1,1,1,1,1,1,1,69,12,50,1,1,1,4,9,8,7,2, , ,7,1969,1,2,1,2,2,2,2,31564.287,20750,49143.891,41500
161083071,61,2,12,161083,7,1,1,1,1,1,1,1,56,12,63,1,1,1,2,9,10,1,1,6121,1413,5,1956,2,1,1,2,2,2,1,12240,12386.9045,30378.576,24773.809
161083081,61,2,12,161083,8,1,1,1,1,1,1,1,50,8,69,1,1,1,2,9,8,1,1,5221,47613,5,1950,2,1,1,1,1,2,1,10315.714,12670.2385,28846.371,25340.477
161083091,61,2,12,161083,9,1,1,1,1,1,1,1,70,6,49,1,1,1,2,9,4,1,1,6117,1292,5,1970,1,2,2,2,2,2,2,23905.715,17684.5235,53153.207,35369.047
161084061,61,2,5,161084,6,1,1,1,1,1,1,1,89,10,29,1,1,1,2,9,9,1,1,9313,41003,3,1989,1,2,2,2,2,2,2,15861.429,12275,34825.813,24550
161085031,61,2,12,161085,3,1,1,1,1,1,1,1,57,11,62,1,1,1,2,9,12,1,1,5221,47113,5,1957,2,1,1,2,1,2,1,25238.572,9944.048,145004.17,19888.096
161085071,61,2,12,161085,7,1,1,1,1,1,1,1,80,6,39,1,1,1,2,9,9,1,1,7116,41003,5,1980,1,2,2,2,2,2,2,9608.5713,21832.2615,30189.707,43664.523
161085081,61,2,12,161085,8,1,1,1,1,1,1,1,59,8,60,1,1,1,2,9,3,1,1,6113,1120,5,1959,1,2,1,2,2,2,2,21535.715,9430.3575,33532.813,18860.715
161085091,61,2,12,161085,9,1,1,1,1,1,1,1,82,3,37,1,1,1,2,9,9,1,1,6113,1120,5,1982,1,2,2,2,2,2,2,16757.143,19218.5705,29129.627,38437.141
161086051,61,2,5,161086,5,1,1,1,1,1,1,2,54,4,65,1,1,1,4,9,10,7,2, , ,7,1954,2,2,2,2,2,2,1,29262.857,19597.619,287388.44,39195.238
161086091,61,2,5,161086,9,1,1,1,1,1,1,2,89,3,30,1,1,1,5,9,9,1,1,7316,13932,3,1989,1,1,2,2,2,2,2,12921.429,9306.548,18782.297,18613.096
161087021,61,2,12,161087,2,1,1,1,1,1,1,1,54,1,65,1,1,1,2,9,3,1,1,9998,99998,3,1954,1,2,2,2,2,2,2,13028.571,10235.715,16313.175,20471.43
161087041,61,2,12,161087,4,1,1,1,1,1,1,2,52,10,67,1,1,1,4,9,7,7,2, , ,7,1952,1,1,2,2,2,2,2,10667.143,11846.4285,19405.855,23692.857
161087061,61,2,12,161087,6,1,1,1,1,1,1,2,73,6,46,1,1,1,2,9,13,7,2, , ,7,1973,1,1,2,2,2,2,2,11627.143,14294.048,22546.227,28588.096
161087071,61,2,12,161087,7,1,1,1,1,1,1,1,49,1,70,1,1,1,2,9,11,9,2, , ,7,1949,2,1,1,2,1,2,1,22607.143,19357.1425,37276.809,38714.285
161088021,61,2,6,161088,2,1,1,1,1,1,1,2,71,11,47,1,1,1,4,9,6,1,1,6121,1413,5,1971,2,1,1,2,2,2,1,8605.7139,14717.8575,15508.604,29435.715
161088031,61,2,6,161088,3,1,1,1,1,1,1,1,76,10,42,1,1,1,2,9,10,4,2, , ,7,1976,1,2,2,2,2,2,2,28427.143,19617.8575,58126.586,39235.715
161088051,61,2,6,161088,5,1,1,1,1,1,1,1,60,2,59,1,1,1,2,9,6,1,1,6111,1113,5,1960,2,1,1,1,2,2,1,11914.286,20237.5,42807.352,40475
161088061,61,2,6,161088,6,1,1,1,1,1,1,1,55,2,64,1,1,1,2,9,4,4,2, , ,7,1955,2,2,1,2,2,2,1,11558.571,20395.715,65868.195,40791.43
161088071,61,2,6,161088,7,1,1,1,1,1,1,1,50,2,69,1,1,1,4,9,4,4,2, , ,7,1950,2,1,2,2,1,2,1,19041.428,9692.8565,39361.641,19385.713
161090041,61,2,1,161090,4,1,1,1,1,1,1,1,77,5,41,1,1,1,2,9,2,1,1,6113,1120,5,1977,1,1,2,2,2,2,2,11190,11773.8095,21785.877,23547.619
161090061,61,2,1,161090,6,1,1,1,1,1,1,1,47,7,71,1,1,1,2,9,4,1,1,6113,1120,5,1947,2,1,1,1,2,2,2,14528.571,9378.5715,21850.771,18757.143
161091021,61,2,6,161091,2,1,1,1,1,1,1,1,74,11,44,1,1,1,2,9,10,1,1,8323,49222,5,1974,2,1,2,1,1,2,1,13547.143,18854.703,41137.313,37709.406
161093011,61,2,7,161093,1,1,2,1,1,1,1,1,52,3,67,1,1,1,2,9,10,1,1,6113,1120,5,1952,1,2,2,2,2,2,2,13140,19671.668,32491.645,39343.336
161093012,61,2,7,161093,1,2,2,1,1,1,1,1,87,10,31,1,1,1,2,9,13,1,1,7531,14101,3,1987,1,2,2,2,2,2,2,7778.5713,16536.1915,14391.904,33072.383
161093051,61,2,7,161093,5,1,1,1,1,1,1,1,47,12,71,1,1,1,2,9,5,2,1,6113,1120,5,1947,2,1,1,2,2,2,1,15985.714,18011.1425,32948.316,36022.285
161093091,61,2,7,161093,9,1,1,1,1,1,1,2,52,2,67,1,1,1,4,9,5,9,2, , ,7,1952,2,1,1,2,2,2,1,6792.8569,9763.0945,18582.857,19526.189
161094071,61,2,1,161094,7,1,1,1,1,1,1,1,74,1,45,1,1,1,2,9,4,1,1,9313,41003,5,1974,2,2,2,2,2,2,2,16937.143,14107.1425,28226.051,28214.285
161094091,61,2,1,161094,9,1,1,1,1,1,1,1,45,9,73,1,1,1,2,9,10,1,1,5221,47113,5,1945,2,2,1,2,1,2,1,20961.428,12657.1425,35228.824,25314.285
161095021,61,2,7,161095,2,1,1,1,1,1,1,1,84,11,34,1,1,1,2,9,10,1,1,9998,99998,3,1984,1,1,1,2,1,2,2,9278.5713,18959.5235,23581.641,37919.047
161095071,61,2,7,161095,7,1,1,1,1,1,1,1,54,8,64,1,1,1,2,9,3,5,2, , ,7,1954,1,1,2,2,2,2,2,17340,16754.7615,38317.512,33509.523
161096011,61,2,1,161096,1,1,1,1,1,1,1,2,41,7,77,1,1,1,4,9,10,7,2, , ,7,1941,1,1,2,2,2,2,2,6102.8569,9750,14564.857,19500
161096071,61,2,1,161096,7,1,1,1,1,1,1,1,68,3,50,1,1,1,2,9,11,1,1,8331,49212,3,1968,2,1,2,2,2,2,2,16928.572,22100.5955,36360,44201.191
161096091,61,2,1,161096,9,1,1,1,1,1,1,1,70,12,48,1,1,1,2,9,11,1,1,7114,41003,3,1970,3,1,1,1,2,2,1,10380,16517.8575,24415.096,33035.715
161097021,61,2,7,161097,2,1,1,1,1,1,1,1,62,1,57,1,1,1,2,9,4,1,1,6113,1120,5,1962,1,2,2,2,1,2,2,27214.285,21720.5545,73250.828,43441.109
161097091,61,2,7,161097,9,1,1,1,1,1,1,1,62,8,56,1,1,1,2,9,8,1,1,9313,41003,3,1962,2,1,1,2,1,1,1,15518.571,18087.2615,20808.977,36174.523
161098061,61,2,2,161098,6,1,1,1,1,1,1,2,80,9,38,1,1,1,2,9,10,1,1,6113,1120,1,1980,1,1,2,2,2,2,2,12925.715,12582.5,51411.707,25165
161098071,61,2,2,161098,7,1,1,1,1,1,1,1,64,8,54,1,1,1,2,9,3,1,1,6113,1120,5,1964,1,1,1,2,1,2,2,19611.428,19779.047,47455.926,39558.094
161098081,61,2,2,161098,8,1,1,1,1,1,1,1,52,9,66,1,1,1,2,9,8,1,1,6113,1120,5,1952,2,1,1,1,2,2,1,15287.143,14373.6905,33290.238,28747.381
161099021,61,2,7,161099,2,1,1,1,1,1,1,1,39,6,80,1,1,1,1,9,4,9,2, , ,7,1939,2,1,2,2,1,2,2,8404.2861,15100,24095.285,30200
161099101,61,2,7,161099,10,1,1,1,1,1,1,1,61,5,58,1,1,1,2,9,10,9,2, , ,7,1961,2,1,2,2,2,2,2,29138.572,18733.334,53871.906,37466.668
161100031,61,2,2,161100,3,1,1,1,1,1,1,1,72,2,47,1,4,3,2,9,9,1,1,8323,49222,5,1972,2,3,2,2,2,2,2,27265.715,19458.334,55295.613,38916.668
161100041,61,2,2,161100,4,1,1,1,1,1,1,1,81,2,38,1,2,4,2,9,7,1,1,7116,41003,3,1981,2,2,1,2,2,2,1,12051.429,20154.166,27872.619,40308.332
161100091,61,2,2,161100,9,1,1,1,1,1,1,2,72,8,46,1,4,3,2,9,10,7,2, , ,7,1972,1,1,2,2,2,2,2,13144.286,12083.333,38389.285,24166.666
161101091,61,2,8,161101,9,1,1,1,1,1,1,2,53,10,65,1,1,1,4,9,6,1,1,6113,1120,5,1953,1,1,2,2,2,2,2,15994.286,18780.2385,30398.67,37560.477
161102011,61,2,2,161102,1,1,1,1,1,1,1,1,44,7,74,1,1,1,2,9,5,1,1,5221,47113,5,1944,1,1,1,1,2,2,2,15698.571,16865.4765,32327.904,33730.953
161102031,61,2,2,161102,3,1,1,1,1,1,1,1,49,11,69,1,1,1,2,9,8,6,2, , ,7,1949,2,2,1,1,2,2,2,23211.428,20610.715,65423.98,41221.43
161102101,61,2,2,161102,10,1,1,1,1,1,1,1,48,7,70,1,1,1,4,9,13,9,2, , ,7,1948,1,1,1,1,2,2,2,11425.714,14375,27108.715,28750
161103031,61,2,8,161103,3,1,1,1,1,1,1,1,57,8,62,1,1,1,2,9,4,1,1,5221,47113,5,1957,2,2,2,2,2,2,2,25971.428,15585.715,50979.762,31171.43
161103101,61,2,8,161103,10,1,1,1,1,1,1,1,53,6,66,1,1,1,2,9,4,1,1,9998,99998,3,1953,1,1,2,2,2,2,2,8241.4287,21550,17550.953,43100
161104021,61,2,3,161104,2,1,1,1,1,1,1,2,70,3,49,1,1,1,4,9,12,1,1,6113,1120,5,1970,1,1,2,2,2,2,2,12295.714,10430.3575,20651.879,20860.715
161104051,61,2,3,161104,5,1,1,1,1,1,1,1,44,6,74,1,1,1,2,9,1,9,2, , ,7,1944,2,2,1,2,1,2,1,13620,14704.167,25268.885,29408.334
161104071,61,2,3,161104,7,1,1,1,1,1,1,1,60,11,58,1,1,1,2,9,3,1,1,7115,16291,5,1960,1,1,2,2,2,2,2,11807.143,18155.3575,24352.668,36310.715
161104081,61,2,3,161104,8,1,1,1,1,1,1,2,64,3,55,1,1,1,4,9,4,1,1,9215,1462,3,1964,1,2,2,2,2,2,2,17378.572,16433.332,37271.125,32866.664
161104101,61,2,3,161104,10,1,1,1,1,1,1,1,74,9,44,1,1,1,2,9,10,1,1,9998,99998,3,1974,2,1,2,2,2,2,1,12677.143,15121.4285,28313.076,30242.857
161105041,61,2,8,161105,4,1,1,1,1,1,1,2,45,8,74,1,1,1,4,9,11,7,2, , ,7,1945,1,1,2,2,2,2,2,30077.143,18720.834,63995.18,37441.668
161106011,61,2,3,161106,1,1,1,1,1,1,1,1,66,2,53,1,1,1,2,9,12,1,1,2330,85492,5,1966,1,1,2,2,2,2,2,7255.7144,11657.1425,19331.742,23314.285
161106031,61,2,3,161106,3,1,1,1,1,1,1,1,58,1,61,1,1,1,2,9,11,1,1,9313,41003,5,1958,2,2,2,2,2,2,2,22037.143,13961.9045,48624.871,27923.809
161106041,61,2,3,161106,4,1,1,1,1,1,1,2,76,2,43,1,1,1,2,9,9,1,1,7531,14109,3,1976,1,1,2,1,2,2,2,18510,13514.286,47714.121,27028.572
161106051,61,2,3,161106,5,1,1,1,1,1,1,2,64,6,54,1,1,1,4,9,10,7,2, , ,7,1964,2,1,1,2,1,2,1,18085.715,15657.1425,46576.398,31314.285
161106061,61,2,3,161106,6,1,1,1,1,1,1,2,55,2,64,1,1,1,4,9,10,7,2, , ,7,1955,1,1,2,1,2,2,2,19294.285,13030.952,42378.488,26061.904
161107011,61,2,9,161107,1,1,1,1,1,1,1,1,92,4,27,1,1,1,2,9,10,1,1,9218,35101,2,1992,2,2,1,2,2,2,1,13958.571,15277.619,30984.105,30555.238
161107061,61,2,9,161107,6,1,1,1,1,1,1,1,63,11,55,1,1,1,2,9,8,1,1,7116,41003,3,1963,2,2,1,2,2,2,1,15484.286,18762.0235,31975.605,37524.047
161107101,61,2,9,161107,10,1,1,1,1,1,1,1,62,1,57,1,1,1,2,9,7,1,1,7231,33120,3,1962,2,2,2,2,2,2,2,15711.429,18533.6915,33827.211,37067.383
161108011,61,2,3,161108,1,1,1,1,1,1,1,1,52,1,67,1,1,1,2,9,5,1,1,9211,1285,3,1952,1,2,2,2,2,2,2,16007.143,13307.7385,29701.939,26615.477
161108051,61,2,3,161108,5,1,1,1,1,1,1,2,43,1,76,1,1,1,2,9,5,7,2, , ,7,1943,2,1,2,2,2,2,1,12960,11728.5715,52990.582,23457.143
161108061,61,2,3,161108,6,1,1,1,1,1,1,1,34,2,85,1,1,1,2,9,11,4,2, , ,7,1934,1,1,2,2,2,2,2,16902.857,18617.8575,56044.762,37235.715
161108081,61,2,3,161108,8,1,1,1,1,1,1,2,79,8,39,1,1,1,7,9,13,1,1,7514,56291,5,1979,2,2,2,2,2,2,2,19705.715,9536.9045,39435.641,19073.809
161108091,61,2,3,161108,9,1,1,1,1,1,1,2,73,11,45,1,1,1,7,9,10,1,1,8121,10612,3,1973,1,2,2,2,2,2,2,40067.145,22000,64464.93,44000
161109071,61,2,9,161109,7,1,1,1,1,1,1,1,43,11,75,1,1,1,2,9,2,1,1,6113,1120,5,1943,2,1,1,2,1,2,1,18745.715,16355,36474.07,32710
161110051,61,2,4,161110,5,1,1,1,1,1,1,1,83,4,36,1,1,1,2,9,12,1,1,1321,10612,5,1983,1,1,2,2,2,2,2,22740,16500,54353.898,33000
161110081,61,2,4,161110,8,1,1,1,1,1,1,1,76,8,42,1,2,1,2,9,1,9,2, , ,7,1976,2,2,2,1,2,2,1,20481.43,18325,55107.246,36650
161111031,61,2,9,161111,3,1,1,1,1,1,1,1,77,5,42,1,1,1,2,9,9,1,1,9211,1261,3,1977,2,2,2,2,1,2,1,19110,10945.2385,39085.277,21890.477
161112081,61,2,4,161112,8,1,1,1,1,1,1,1,65,11,53,1,1,1,2,9,6,1,1,9998,99998,3,1965,2,1,2,2,2,2,2,20207.143,12642.8575,37065.809,25285.715
161113022,61,2,10,161113,2,2,1,1,1,1,1,1,58,3,61,1,1,1,2,9,10,1,1,6113,1120,5,1958,1,1,2,2,2,2,2,16937.143,9257.1425,29937.104,18514.285
161113071,61,2,10,161113,7,1,1,1,1,1,1,1,76,11,42,1,1,1,2,9,10,1,1,8332,46305,3,1976,2,2,2,2,2,2,2,19611.428,18998.5705,48056.227,37997.141
161113081,61,2,10,161113,8,1,1,1,1,1,1,1,69,8,50,1,1,1,2,9,6,1,1,6113,1120,5,1969,2,1,1,2,2,2,1,14181.429,16447.381,24706,32894.762
161114021,61,2,4,161114,2,1,1,1,1,1,1,2,70,10,48,1,1,1,7,9,10,7,2, , ,7,1970,1,2,2,1,2,2,2,20035.715,22171.4275,33031.898,44342.855
161114041,61,2,4,161114,4,1,1,1,1,1,1,2,72,3,47,1,1,1,2,9,10,7,2, , ,7,1972,1,1,2,1,2,2,2,16920,14389.285,31737.979,28778.57
161114071,61,2,4,161114,7,1,1,1,1,1,1,2,80,9,38,1,1,1,2,9,13,1,1,5221,47113,5,1980,1,1,1,2,2,2,2,19294.285,12100,35829.883,24200
161114081,61,2,4,161114,8,1,1,1,1,1,1,1,55,3,64,1,1,1,2,9,13,4,2, , ,7,1955,1,1,2,1,2,2,2,11061.429,17703.5705,59890.449,35407.141
161114091,61,2,4,161114,9,1,1,1,1,1,1,1,57,2,62,1,1,1,2,9,5,1,1,5221,47524,5,1957,1,1,2,1,2,2,2,16701.428,20367.8575,30256.988,40735.715
161115031,61,1,10,161115,3,1,1,1,1,1,1,2,55,8,64,1,1,4,4,9,19,9,2, , ,7,1955,2,2,1,1,1,2,1,27955.715,22100,49218.719,44200
161115091,61,1,10,161115,9,1,1,1,1,1,1,1,97,6,22,1,1,5,2,9,10,1,1,5249,47598,3,1997,1,1,2,2,2,2,2,17237.143,21292.8575,31528.809,42585.715
161116011,61,2,5,161116,1,1,1,1,1,1,1,1,61,3,58,1,1,1,2,9,9,1,1,7523,16232,5,1961,2,1,2,2,2,2,2,21000,20308.332,53273.813,40616.664
161116041,61,2,5,161116,4,1,1,1,1,1,1,1,50,12,68,1,1,1,2,9,10,1,1,6113,1120,5,1950,2,1,1,1,2,2,2,13320,12151.9845,26951.73,24303.969
